layer_name,family,side,block,d_in,mean_act_salience,max_act_salience,mean_wt_salience,max_wt_salience,top1_median_ratio_act,top1_median_ratio_wt,gini_act,gini_wt,mean_spearman_rho,std_spearman_rho,min_spearman_rho,max_spearman_rho,mean_jaccard_topk,cov_temporal,early_late_topk_jaccard,risk_score
blocks.3.text.attn.q_proj,q_proj,text,3,1536,0.631514310836792,10.673534393310547,0.149850532412529,0.360107421875,19.855493749891007,2.4614100456237793,0.38169888194638996,0.11060481346693396,0.514230008603395,0.031801021043749184,0.4478985887067657,0.5557164742962987,0.11463136425015111,0.285870224237442,0.30612244897959184,0.3271191605710117
blocks.1.image.attn.o_proj,o_proj,image,1,1536,1.1418970823287964,6.928567886352539,0.15574538707733154,0.71728515625,7.30628091948373,4.7656121253967285,0.48204605831012665,0.129575299098577,0.43926165235076303,0.020698104894375045,0.3788253294038179,0.45411034153976493,0.01307512252212713,0.2599051296710968,0.0847457627118644,0.32665448559874016
blocks.16.image.attn.k_proj,k_proj,image,16,1536,2.177851676940918,18.039627075195312,0.17101538181304932,1.63671875,7.6231250422341486,10.874290466308594,0.14787186913581069,0.16637537937301516,0.43624905310318207,0.050986969032107136,0.3670930891682994,0.5488632004690808,0.27745208595148574,0.11165383458137512,0.391304347826087,0.3260120270984077
blocks.19.image.attn.k_proj,k_proj,image,19,1536,2.3610596656799316,20.271451950073242,0.1576530933380127,1.40625,8.755401645387922,10.074333190917969,0.177981698127214,0.17166738973451579,0.43162457771689183,0.02217716327195684,0.40411653257777813,0.4670307978366468,0.2551109234902752,0.13724051415920258,0.3617021276595745,0.3218011144407933
blocks.6.image.mlp.fc2,fc2,image,6,6144,1.45077383518219,6.50484561920166,0.18919993937015533,1.50390625,4.162798464298248,8.5496187210083,0.1812989590018459,0.13142434145617465,0.20394840729284303,0.11936407579686677,-0.057361487846476905,0.3213829952033377,0.001718967156755175,0.20263440907001495,0.03225806451612903,0.31751022511595794
blocks.20.image.attn.k_proj,k_proj,image,20,1536,2.449129819869995,20.87744140625,0.17183320224285126,1.6337890625,8.98434727532523,10.423675537109375,0.1866528318848382,0.14938404606708455,0.3654652499398585,0.048757145891191477,0.3008601611673194,0.4492321650132121,0.3567243733756223,0.11294341087341309,0.6,0.31592465664545055
blocks.1.text.mlp.fc1,fc1,text,1,1536,1.0492830276489258,32.55642318725586,0.18488363921642303,0.5234375,45.68035561697824,2.929962396621704,0.5145076050260269,0.12240140421667012,0.4637382016539509,0.012416921692878093,0.4307381496895201,0.4814116091586499,0.12352309344790546,0.2352503091096878,0.6410256410256411,0.3157675866852064
blocks.0.text.mlp.fc2,fc2,text,0,6144,2.403104782104492,34.82795333862305,0.18207693099975586,0.5771484375,14.267050913402013,3.1989173889160156,0.4061472309778202,0.10252758877608747,0.33360765779916274,0.005615218503352597,0.31738543417440446,0.3391520477265253,0.04440487282520976,0.2651735544204712,0.23076923076923078,0.3141673467260532
blocks.0.image.attn.k_proj,k_proj,image,0,1536,0.6849228739738464,10.105785369873047,0.13485479354858398,0.5673828125,18.071123361587524,4.854308128356934,0.46160735837338535,0.19022350163048118,0.3475468120140351,0.02876046861129348,0.2764696615034891,0.37714103879638045,0.3353646086485929,0.27208611369132996,0.3333333333333333,0.30763021057467704
blocks.20.text.mlp.fc2,fc2,text,20,6144,17.106033325195312,178.9717254638672,0.09960081428289413,0.45068359375,14.025557722364153,4.810423374176025,0.5218118301919124,0.24701323424656696,0.1291114425015371,0.03342735849218213,0.08422958569078912,0.20118053736923416,0.0,0.19960196316242218,0.7777777777777778,0.3051079790098616
blocks.0.image.attn.o_proj,o_proj,image,0,1536,0.83270263671875,6.168713569641113,0.12566719949245453,0.352294921875,8.005699583462306,3.214703321456909,0.44063899227160114,0.21706205054558203,0.46242934687521864,0.036651873573354206,0.3328470573813023,0.48755927638105695,0.03648863035430989,0.2619503438472748,0.391304347826087,0.30369703359275324
blocks.3.text.attn.v_proj,v_proj,text,3,1536,0.631514310836792,10.673534393310547,0.15547828376293182,0.3115234375,19.855493749891007,2.008657932281494,0.38169888194638996,0.13750538708439475,0.3648326196926094,0.0479091252150787,0.267834614170157,0.4602627617804009,0.028746982664033353,0.285870224237442,0.30612244897959184,0.2984482099697793
blocks.5.text.attn.v_proj,v_proj,text,5,1536,0.9173108339309692,6.686221122741699,0.17468146979808807,0.339111328125,6.054206643785749,1.9291666746139526,0.30323082237250987,0.08405039585225671,0.5257233426980609,0.021843873021364004,0.43326736692650686,0.5424675526776569,0.058712246830810236,0.23054592311382294,0.2549019607843137,0.29772777471356565
blocks.21.image.attn.k_proj,k_proj,image,21,1536,2.5603625774383545,22.16033363342285,0.15633003413677216,1.466796875,8.845911060060773,10.283268928527832,0.1827762948253905,0.14891429064112316,0.2923454450798369,0.030339308189054788,0.23724140713344338,0.3464348191609551,0.3444782168186424,0.1212201938033104,0.4883720930232558,0.29586911633573165
blocks.11.image.mlp.fc2,fc2,image,11,6144,1.3558576107025146,4.682125091552734,0.18055008351802826,1.806640625,2.9915775571550642,10.61693000793457,0.17469969775146518,0.10875342860293791,-0.040800789030559385,0.038806882094283325,-0.07966572995445094,0.04930395861218539,0.007936507936507936,0.19582289457321167,0.015873015873015872,0.2950690577713487
blocks.3.image.attn.q_proj,q_proj,image,3,1536,1.2722750902175903,13.437095642089844,0.19980204105377197,0.94091796875,10.863636289324079,5.181848526000977,0.30644228372514526,0.17215975911945547,0.1888857619894228,0.03823774938102141,0.10096800487807334,0.22577198302203563,0.2012726417039086,0.23859767615795135,0.3617021276595745,0.29392433900469705
blocks.0.text.attn.k_proj,k_proj,text,0,1536,0.7854687571525574,7.497980117797852,0.1499219387769699,0.75244140625,9.684164762496948,5.158158779144287,0.3867986266923394,0.08997275443801,0.14112454012814865,0.02545665412871916,0.12203951035990424,0.2568401348291808,0.06369229547890287,0.2859223783016205,0.28,0.2927646939344649
blocks.2.text.mlp.fc2,fc2,text,2,6144,2.3875975608825684,30.323097229003906,0.18897710740566254,0.7490234375,8.307165231023516,4.058200836181641,0.41992584796982474,0.09410333579518104,0.1503474976540799,0.003830259609719785,0.13929532517771326,0.15414118986965294,0.1704185496780191,0.25930652022361755,0.30612244897959184,0.29137230592738306
blocks.7.image.mlp.fc2,fc2,image,7,6144,1.3395134210586548,6.565608978271484,0.1879446655511856,1.193359375,4.375318033354623,6.7467217445373535,0.18127710456179918,0.11606472037520188,0.15938531960716332,0.08069220115161513,-0.023348370387479046,0.2394373264807989,0.0,0.20760512351989746,0.03225806451612903,0.28917661876552836
blocks.3.image.mlp.fc2,fc2,image,3,6144,1.702860713005066,6.4729838371276855,0.1879381686449051,1.0830078125,3.4750960043498447,6.055972576141357,0.19838780438697667,0.1233483588290003,0.16094817121781252,0.14844226429794635,-0.14980586445579722,0.3085112171485399,0.002871040889474069,0.21905620396137238,0.03225806451612903,0.2868441253813539
blocks.16.image.attn.q_proj,q_proj,image,16,1536,2.177851676940918,18.039627075195312,0.17993374168872833,1.384765625,7.6231250422341486,8.440476417541504,0.14787186913581069,0.13275221189696063,0.30806310306855156,0.05193957009263444,0.24655027817480718,0.4266511102227714,0.19594243180567486,0.11165383458137512,0.391304347826087,0.2855643352405057
blocks.3.image.mlp.fc1,fc1,image,3,1536,0.9394797086715698,4.7367730140686035,0.23954777419567108,1.013671875,4.116907247475216,4.530278205871582,0.22269241823472227,0.11783929561892936,0.05513490763645439,0.06068610613250815,-0.05113726658874961,0.11712093108524475,0.028823727622549096,0.2600723206996918,0.04918032786885246,0.28374381815075383
blocks.9.image.mlp.fc2,fc2,image,9,6144,1.4414371252059937,7.424250602722168,0.18568050861358643,1.248046875,4.536173565047128,7.1646809577941895,0.17741520420091045,0.11459699024990533,0.11479199794179691,0.09002143922709632,-0.07003010210380574,0.20578888217774444,0.0,0.19628141820430756,0.06666666666666667,0.2805345208752773
blocks.12.image.mlp.fc2,fc2,image,12,6144,1.2688825130462646,15.23867416381836,0.18701507151126862,1.337890625,5.9416150195258,7.66433572769165,0.1981283897287338,0.11678280467092739,-0.03092649601905955,0.06945957215284262,-0.12349776879397373,0.08566806704429579,0.011392729134664619,0.22377996146678925,0.06666666666666667,0.2804313833530475
blocks.9.text.mlp.fc2,fc2,text,9,6144,2.3132777214050293,25.159595489501953,0.1963360756635666,1.1923828125,10.932409967694964,6.405245780944824,0.29426933494380886,0.12043451169224029,-0.10114477514959673,0.021559039684366996,-0.14330833954652444,-0.0711104802884108,0.08810776209957971,0.2545870542526245,0.3333333333333333,0.27788483981586554
blocks.17.image.attn.k_proj,k_proj,image,17,1536,2.2571094036102295,23.820348739624023,0.168864443898201,1.19921875,11.15989054952349,7.687010765075684,0.17167726321420798,0.1369648724422572,0.26929654358463717,0.06746139963910051,0.14358103738057038,0.3576740203643521,0.49608292654801517,0.1299060732126236,0.45454545454545453,0.2769977124284239
blocks.8.image.mlp.fc2,fc2,image,8,6144,1.3089903593063354,5.4853949546813965,0.19156460464000702,1.197265625,3.8442669255392894,6.647238254547119,0.18210406478105975,0.11466027948533064,0.12117836536774974,0.09332622502082376,-0.042477442197088086,0.23531084243605674,0.0011337868480725624,0.19604778289794922,0.015873015873015872,0.2767477106706635
blocks.3.image.attn.v_proj,v_proj,image,3,1536,1.2722750902175903,13.437095642089844,0.19518719613552094,0.453125,10.863636289324079,2.3501107692718506,0.30644228372514526,0.10022633427884031,0.29348483429180267,0.03922501895856261,0.1756058776836812,0.33058732078394765,0.04143969944755621,0.23859767615795135,0.3617021276595745,0.2746702687581576
blocks.2.image.attn.o_proj,o_proj,image,2,1536,1.8554556369781494,7.42588472366333,0.1634095162153244,0.34912109375,2.764080286026001,2.217913866043091,0.22532047769736183,0.0930156564855591,0.24534293291743786,0.016422967499185398,0.20484760361788412,0.26116387408753156,0.012617950405968834,0.27533701062202454,0.015873015873015872,0.27444912112577713
blocks.4.image.mlp.fc2,fc2,image,4,6144,1.700298547744751,8.064652442932129,0.18645109236240387,1.046875,3.855412474700383,5.910406589508057,0.18267245564371087,0.114446249448384,0.13670520948386375,0.1347521628194363,-0.13986447170977637,0.26935333402406814,0.008503401360544217,0.20227807760238647,0.015873015873015872,0.27236147298257385
blocks.10.image.mlp.fc2,fc2,image,10,6144,1.4352937936782837,5.203453063964844,0.1805354803800583,1.3515625,3.273179062775203,7.988455772399902,0.17926428877669437,0.11358947638104899,0.024238169700467074,0.0370511005041126,-0.07920146633502691,0.05651048161416373,0.0011337868480725624,0.19374556839466095,0.0,0.2708571106479585
blocks.13.image.mlp.fc2,fc2,image,13,6144,1.2096730470657349,8.073202133178711,0.18532252311706543,1.17578125,3.7832938943590437,6.730957508087158,0.19666659613544182,0.11430670066125903,-0.02419284412633606,0.059848277687501776,-0.09862178348604525,0.0906616314555669,0.003026634382566586,0.23304831981658936,0.04918032786885246,0.2706413335935826
blocks.19.image.attn.q_proj,q_proj,image,19,1536,2.3610596656799316,20.271451950073242,0.1692187339067459,0.873046875,8.755401645387922,5.467889785766602,0.177981698127214,0.11394751051238372,0.3627634802705367,0.01569776595110526,0.3202745382091358,0.3876200628146062,0.2638573378069176,0.13724051415920258,0.3617021276595745,0.2700871666802196
